constraint,path,focus_node,cause
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112378,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112379,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112380,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112381,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112382,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112383,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112384,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112385,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112386,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112387,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112388,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112400,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112424,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112427,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112428,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112429,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112460,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112522,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112609,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112610,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112611,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112612,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112613,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112614,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112615,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112616,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C112617,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C113884,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C113885,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C114182,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115409,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115789,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115800,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115801,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115802,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115803,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115804,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C115805,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C116142,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117772,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117773,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117774,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117776,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117779,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117780,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117783,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117784,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117785,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117786,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117787,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117788,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117791,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117792,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117807,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117846,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117960,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117961,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117962,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C117976,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C118165,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C118936,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119229,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119231,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119232,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119233,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119234,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119236,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119238,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119239,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119259,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119293,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119545,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119546,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119547,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119549,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119560,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119561,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119562,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119563,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119564,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119565,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119566,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119579,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C119582,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120825,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120826,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120827,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120828,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120829,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120830,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120831,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120832,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120834,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120835,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120836,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120837,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120927,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120931,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120936,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120939,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120994,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C120996,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121005,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121007,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121068,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121069,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121070,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121071,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121072,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121073,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121074,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121075,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121096,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121097,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121098,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121099,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121100,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121101,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121102,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121103,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121104,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121105,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121106,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121107,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121108,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121109,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121110,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121111,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121112,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C121113,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122157,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122185,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122186,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122187,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122188,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122189,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122190,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122191,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122192,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122193,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122194,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122195,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122196,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122232,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C122393,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123424,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123443,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123559,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123560,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123564,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123565,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123566,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123567,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123568,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123569,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123570,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123621,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123623,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123627,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123629,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123630,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123631,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123632,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C123633,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124331,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124418,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124419,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124420,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124421,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124422,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124423,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124424,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124425,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124426,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124448,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124455,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124475,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124479,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124689,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124690,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124703,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124704,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124716,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124717,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124718,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C124719,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C125755,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C125944,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C125949,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126052,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126059,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126060,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126061,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126062,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126063,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126064,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126065,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126066,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126067,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126068,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126069,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126070,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126071,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126072,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126073,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126074,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126075,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126076,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126077,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126083,published range is string; the A-Box renders the parent reference as a link
NodeKindConstraintComponent,parentConceptId,http://purl.obolibrary.org/obo/NCIT_C126090,published range is string; the A-Box renders the parent reference as a link
